Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Redemption eligible (product.metafields.app--22258319361--tyb.redemption_eligible),linked color products (product.metafields.custom.linked_color_products),swatch color (product.metafields.custom.swatch_color),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Age group (product.metafields.shopify.age-group),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Hair styling tool features (product.metafields.shopify.hair-styling-tool-features),Target gender (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Price / Australia,Compare At Price / Australia,Included / India,Price / India,Compare At Price / India,Status
dafni-heat-protector-spray,DAFNI Guardian Angel Heat Protector Spray,"<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 0px 0px 1.25em; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve; background-color: #ffffff;""><strong>DAFNI Guardian Angel Heat Protector Spray is a<span data-scheme-color=""@595959,1,18:65000,19:35000"" data-usefontface=""false"" data-contrast=""none"" class=""TextRun SCXP57172155 BCX0"" lang=""EN-US"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXP57172155 BCX0"" data-mce-fragment=""1""> lightweight spray that<span data-mce-fragment=""1""> </span></span></span><span data-scheme-color=""@595959,1,18:65000,19:35000"" data-usefontface=""false"" data-contrast=""none"" class=""TextRun SCXP57172155 BCX0"" lang=""EN-US"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXP57172155 BCX0"" data-mce-fragment=""1"">hydrates and protects the<span data-mce-fragment=""1""> </span></span></span><span data-scheme-color=""@595959,1,18:65000,19:35000"" data-usefontface=""false"" data-contrast=""none"" class=""TextRun SCXP57172155 BCX0"" lang=""EN-US"" data-mce-fragment=""1"" xml:lang=""EN-US""><span class=""NormalTextRun SCXP57172155 BCX0"" data-mce-fragment=""1"">hair from excessive heat.</span></span></strong></p>
<ul>
<li>
<strong>Heat Protection:</strong> Shields from styling tool heat.</li>
<li>
<strong>Prevents Breakage:</strong> Keeps hair strong.</li>
<li>
<strong>Adds Shine:</strong> Enhances natural luster.</li>
<li>
<strong>Smooth Frizz: </strong>Bye-bye frizz and flyaways!</li>
<li>
<strong>Lightweight, Easy Application:</strong> No greasy feel.</li>
</ul>
<p style=""border: 0px solid #e3e3e3; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; margin: 1.25em 0px 0px; color: #0d0d0d; font-family: Söhne, ui-sans-serif, system-ui, -apple-system, 'Segoe UI', Roboto, Ubuntu, Cantarell, 'Noto Sans', sans-serif, 'Helvetica Neue', Arial, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji'; font-size: 16px; white-space-collapse: preserve; background-color: #ffffff;"">Style with confidence and keep your hair healthy and vibrant with DAFNI Guardian Angel Heat Protecting Spray!</p>
<p><span style=""font-size: 0.875rem;"">Use on dry hair before applying heat to protect it.</span></p>
<p><b style=""font-size: 0.875rem;"">All our products are made with love and therefore are:</b></p>
<ul>
<li>Cruelty-Free</li>
<li>Paraben Free</li>
<li>Sulfate Free</li>
<li>Vaseline Free</li>
<li>Mineral Oil Free</li>
<li>Petroleum Free</li>
<li>Paraffin Free</li>
</ul>
<p><span class=""EOP SCXP57172155 BCX0"" data-mce-fragment=""1"">​</span></p>",DAFNI EN,Health & Beauty,Accessories,new!,false,Title,Default Title,,,,,,,,'011922966572,0.0,shopify,deny,manual,25.00,,true,true,,,,,'011922966572,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/23.png?v=1704279031,1,DAFNI Ultimate Heat Protector Spray,false,,"Discover DAFNI Guardian Angel Heat Protector Spray! Shields from heat, prevents breakage, adds shine, smooths frizz. Style confidently!",,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-heat-protector-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/HeatProtector.png?v=1717071992,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-heat-protector-spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/02.png?v=1717071992,3,Heat Protection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-allure-holiday-pack-allure-head-towel,DAFNI ALLURE PACK:-DAFNI Allure Hair Straightening Brush + Head Towel,"<p>The DAFNI full experience!</p>
<p>This pack contains:</p>
<p>- DAFNI Allure cordless brush<br>- DAFNI Head Towel</p>",DAFNI EN,Health & Beauty,Hair Straightening Brush,_label_special offer,false,Title,Default Title,,,,,,,,DH1.20BP,0.0,,deny,manual,199.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Packs.png?v=1710922165,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-allure-holiday-pack-allure-head-towel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Allure-AI.png?v=1704279044,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-allure-holiday-pack-allure-head-towel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/DH3.32-AI-Eng.png?v=1710922168,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-pack-dafni-muse-brush-head-towel-thermal-bag,DAFNI MUSE PACK: DAFNI Muse brush + Head Towel + Thermal Bag,"<p data-mce-fragment=""1"">The DAFNI full experience!</p>
<p data-mce-fragment=""1"">This pack contains:</p>
<p data-mce-fragment=""1"">- DAFNI Muse hair straightening brush<br data-mce-fragment=""1"">- DAFNI Head Towel<br data-mce-fragment=""1"">- DAFNI Thermal Bag</p>",DAFNI EN,Health & Beauty,Hair Straightening Brush,_label_special offer,false,Title,Default Title,,,,,,,,DH1.3MP,0.0,,deny,manual,143.10,159.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0765/0102/5069/files/muse_pack_holidays.png?v=1702301629,1,"DAFNI Muse Holiday Pack contains a Muse Brush, a Head Towel and a Thermal Bag",false,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-muse-pack-dafni-muse-brush-head-towel-thermal-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/DH1.3M-IsoFrt-01-Fade.png?v=1702301633,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-pack-dafni-muse-brush-head-towel-thermal-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/front_c3fb9062-a6c0-4208-b1ed-3ac9634efb43.jpg?v=1702301631,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-pack-dafni-muse-brush-head-towel-thermal-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Towelfront.png?v=1702301648,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-pack-power-thermal-bag,DAFNI POWER PACK: DAFNI Power brush + Thermal Bag + Head Towel,"<p>The DAFNI full experience!</p>
<p>This pack contains:</p>
<p>- DAFNI Power hair straightening brush<br>- DAFNI Head Towel<br>- DAFNI Thermal Bag</p>",DAFNI EN,Health & Beauty,Hair Straightening Brush,_label_special offer,false,Title,Default Title,,,,,,,,DH1.4PP,0.0,,deny,manual,143.10,159.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0765/0102/5069/files/power_pack_holidays.png?v=1702301623,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,false,,,false,,,draft
dafni-power-pack-power-thermal-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/001192296634305.jpg?v=1702301626,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-pack-power-thermal-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/front_0b4e9ecc-2eb1-4f47-abe2-281671612b54.jpg?v=1702301630,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-pack-power-thermal-bag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Towelfront_b64e1178-6468-4a5e-9b59-6468a10d942e.png?v=1702301642,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-hair-straightening-brush,DAFNI Power - The Original Hair Straightening Brush,"<div data-mce-fragment=""1"" class=""elementor-element elementor-element-9a48a0c elementor-widget elementor-widget-heading animated fadeInLeft"" data-id=""9a48a0c"" data-element_type=""widget"" data-settings='{""_animation"":""fadeInLeft"",""_animation_tablet"":""fadeInLeft"",""_animation_mobile"":""fadeInLeft""}' data-widget_type=""heading.default"">
<div data-mce-fragment=""1"" class=""elementor-widget-container"">
<h2><strong>NEXT-LEVEL HAIR STRAIGHTENING BRUSH. AS EASY AS BRUSHING HAIR.</strong></h2>
<p>DAFNI Power Hair Straightening Brush is the perfect styling tool to <strong>straighten</strong>, <strong>smooth</strong>, and <strong>add incredible glossy shine.</strong></p>
<p>Thanks to a 3D matrix providing 7x the surface area of a conventional flat iron, you can style more hair, quickly, with far <strong>less damage</strong>. Consequently, there's no need for clamping or pulling; instead, enjoy easy and intuitive styling while simply brushing.</p>
<p><strong>Love your vibrant and healthy hair every day with DAFNI Power Hair Straightening Brush!</strong></p>
<ul>
<li>
<strong>EASY TO USE: </strong>Style <strong>multiple layers of hair in a single brush stroke</strong>, making it less time-consuming. In fact, if you can brush your hair, you can Dafni!</li>
</ul>
<ul>
<li>
<strong>LONG-LASTING RESULTS: </strong>DAFNI Power incorporates the most advanced hair care technologies that keep your <strong>hair looking better for longer.</strong>
</li>
</ul>
<ul>
<li>
<strong>SAFER FOR YOUR HAIR: </strong>It keeps a constant 365°F, the optimal hair styling temperature for effective styling while <strong>protecting your hair from unnecessary damage.</strong>
</li>
</ul>
<ul>
<li>
<strong>ANTI-FRIZZ: </strong>Unique anti-static bristles <strong>eliminate frizz</strong>, ensuring you can achieve <strong>silky and smooth results.</strong>
</li>
</ul>
<ul>
<li>
<strong>SAFER USAGE: </strong>With 3 layers of external bristles covering the heated ceramic surface, you're better protected from burns and can enjoy easy and safe usage.</li>
</ul>
<ul>
<li>
<strong>REDESIGNED BRUSH: </strong>DAFNI Power hair straightening brush gives <strong>extra control</strong> and promises a <strong>smoother and shinier finish that lasts longer.</strong>
</li>
</ul>
<p><strong>Unlock the secret to effortless styling, advanced technology, and healthier hair with DAFNI Power, the next-level hair straightening brush, your key to a dazzling, salon-worthy look every day!</strong></p>
<p><iframe title=""YouTube video player"" src=""https://www.youtube.com/embed/RW3co6JFIKk?si=KtlBRhwaS7XOEL_b"" height=""315"" width=""560"" allowfullscreen="""" referrerpolicy=""strict-origin-when-cross-origin"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" frameborder=""0""></iframe><br></p>
<p> </p>
</div>
</div>",DAFNI EN,Health & Beauty,Tools,"",true,Title,Default Title,,,,,,,,'074108451521,462.6642174,shopify,deny,manual,126.00,149.00,true,true,,,,,'074108451521,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Power.png?v=1704279015,1,Hair Straightening Brush DAFNI Power,false,DAFNI Power Hair Straightening Brush,"Experience next-level hair straightening with DAFNI Power hair straightening brush. No clamping, just effortless styling!",,,,,,,,,,,,,,,,,,,,,,,lb,,,false,,,false,,,active
dafni-power-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_4.png?v=1771516446,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Untitleddesign_6.png?v=1754815007,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/squareimage_10.png?v=1754815007,4,Anti-frizz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/squareimage_9.png?v=1754815007,5,Redesigned brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/squareimage_8.png?v=1754815007,6,Safer usage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/0011922966343-08_70bb85e7-f39e-49b6-a5aa-1ed1821d6f92.jpg?v=1754815007,7,"Optimal heat, doesn't damage the hair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-power-hair-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/ComparativetableClassicxPower_441a30f6-0bc7-437a-86e5-c4fabb7973e4.png?v=1754815007,8,Comparison table DAFNI Classic X DAFNI Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-hair-styling-and-straightening-brush,DAFNI Muse - Hair Styling and Straightening Brush,"<div style=""mso-element: para-border-div; border: solid #E3E3E3 1.0pt; mso-border-alt: solid #E3E3E3 .25pt; padding: 0cm 0cm 0cm 0cm; background: white;"">
<div style=""border: 1pt solid #e3e3e3; padding: 0cm; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;"">
<h2 style=""margin: 0cm 0cm 15pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; border: none; padding: 0cm;""><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">DAFNI Muse - Hair Styling and Straightening Brush is the ultimate hair styling tool that combines innovation with elegance for salon-worthy results at home. </span></b></h2>
<p style=""margin: 0cm 0cm 15pt; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; border: none; padding: 0cm;""><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">With its advanced features and sleek design, DAFNI Muse is your go-to solution for effortlessly beautiful hair and long-lasting results. Recommended for short to medium-length hair.</span></p>
<p style=""margin: 15pt 0cm; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; border: none; padding: 0cm; box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; white-space-collapse: preserve;""><strong style=""box-sizing: border-box; --tw-border-spacing-x: 0; --tw-border-spacing-y: 0; --tw-translate-x: 0; --tw-translate-y: 0; --tw-rotate: 0; --tw-skew-x: 0; --tw-skew-y: 0; --tw-scale-x: 1; --tw-scale-y: 1; --tw-scroll-snap-strictness: proximity; --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(69,89,164,.5); --tw-ring-offset-shadow: 0 0 transparent; --tw-ring-shadow: 0 0 transparent; --tw-shadow: 0 0 transparent; --tw-shadow-colored: 0 0 transparent; color: var(--tw-prose-bold);""><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d; border: solid #E3E3E3 1.0pt; mso-border-alt: solid #E3E3E3 .25pt; padding: 0cm;"">Key Features:</span></strong><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;""></span></p>
</div>
<div style=""border: 1pt solid #e3e3e3; padding: 0cm; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; margin-left: 18pt; margin-right: 0cm;"">
<ul>
<li>
<span style=""font-family: Symbol; mso-fareast-font-family: Symbol; mso-bidi-font-family: Symbol; color: #0d0d0d;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-variant-alternates: normal; font-kerning: auto; font-optical-sizing: auto; font-feature-settings: normal; font-variation-settings: normal; font-variant-position: normal; font-weight: normal; font-stretch: normal; font-size: 7pt; line-height: normal; font-family: 'Times New Roman';""> </span></span><!--[endif]--><span dir=""LTR""></span><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">Ceramic Surface Design:</span></b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;""> The ceramic surface ensures even heat distribution for consistent results without hot spots or damage.</span>
</li>
<li>
<span style=""font-family: Symbol; mso-fareast-font-family: Symbol; mso-bidi-font-family: Symbol; color: #0d0d0d; mso-bidi-font-weight: bold;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-variant-alternates: normal; font-kerning: auto; font-optical-sizing: auto; font-feature-settings: normal; font-variation-settings: normal; font-variant-position: normal; font-weight: normal; font-stretch: normal; font-size: 7pt; line-height: normal; font-family: 'Times New Roman';""> </span></span><!--[endif]--><span dir=""LTR""></span><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">ANTI-FRIZZ: </span></b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">Unique anti-static bristles eliminate frizz, so you can achieve silky and smooth results.<b></b></span>
</li>
<li>
<!--[endif]--><span dir=""LTR""></span><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">Optimized Temperature:</span></b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;""> Keeps a constant 365°F, the optimal hair styling temperature for effective styling while protecting your hair from unnecessary damage.</span> </li>
<li>
<!--[endif]--><span dir=""LTR""></span><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">Quick Heating:</span></b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;""> DAFNI Muse heats up in just 60 seconds, allowing you to start styling without delay.</span>
</li>
<li>
<!--[endif]--><span dir=""LTR""></span><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">Automatic Shut-Off:</span></b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;""> For safety and peace of mind, the brush automatically shuts off after 60 minutes of inactivity.</span>
</li>
<li>
<!--[endif]--><span dir=""LTR""></span><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">360° Swivel Cord: </span></b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">The 360° swivel cord offers flexibility and ease of movement during styling, reducing tangling and discomfort.</span>
</li>
<li>
<!--[endif]--><span dir=""LTR""></span><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">Ergonomic Design:</span></b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;""> The brush is designed with comfort and ease of use in mind, featuring an ergonomic handle for a secure grip.</span>
</li>
<li>
<!--[endif]--><span dir=""LTR""></span><b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;"">Dual Voltage:</span></b><span style=""font-family: 'Segoe UI',sans-serif; color: #0d0d0d;""> Perfect for international travel, DAFNI Muse is dual voltage compatible (110-240V).</span>
</li>
</ul>
</div>
</div>
<p class=""MsoNormal""><strong>Experience the power of DAFNI Muse and elevate your hair styling game with salon-quality results.</strong></p>
<p class=""MsoNormal""><strong>How do I use my DAFNI muse? </strong></p>
<div>
<div>
<span style=""text-decoration: underline;"">Begin with dry hair.</span><br>° Work in approximately 1-2 sections<br>° Place the bristles starting at the root through your hair</div>
<div></div>
<div></div>
<div><b>For Smoothing</b></div>
<div>Brush slowly, making sure the hair gets deep inside the hot bristles. Repeat with the next section.</div>
<div></div>
<div><b>For bouncy waves</b></div>
<div>
<ul>
<li>Place hair at the cool tip of the brush at an angle to avoid hair wrapping<span> </span>
</li>
<li>Keeping the brush in position near the roots, rotate out so the hair wraps around the brush/ through the bristles</li>
<li>Continue rotating the brush until the hair starts to wrap around the handle<span> </span>
</li>
<li>Once all hair is rotated around the bristles, release the curl</li>
</ul>
</div>
</div>
<ul style=""font-weight: 400;""></ul>
<p> </p>
<p><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/h-SYXbjf79w"" title=""YouTube video player"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe></p>",DAFNI EN,Health & Beauty > Personal Care > Hair Care > Hair Styling Tools,Tools,"",true,Title,Default Title,,,,,,,,'0011922966343,421.8409041,shopify,deny,manual,126.00,149.00,true,true,,,,,'0011922966343,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Muse.png?v=1723640937,1,Styling and Straightening Hair Brush DAFNI Muse,false,,Discover DAFNI Muse the perfect hair straightening and styling brush for short to medium-length hair. Sleek design for salon-worthy hair at home!,6019,,,,,,,,,,,,,,,,,,,,,,lb,,,false,,,false,,,active
dafni-muse-hair-styling-and-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/Product_Pictures_for_Website_5.png?v=1771513347,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-hair-styling-and-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/museturnaround.png?v=1754815043,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-hair-styling-and-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/EnhancedGallery3.jpg?v=1754815043,4,Styling and Straightening Hair Brush DAFNI Muse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-hair-styling-and-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/products/0011922966343_1.jpg?v=1754815043,5,Styling and Straightening Hair Brush DAFNI Muse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-hair-styling-and-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/squareimage_6.png?v=1754815043,6,Styling and Straightening Hair Brush DAFNI Muse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dafni-muse-hair-styling-and-straightening-brush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0765/0102/5069/files/EnhancedGallery5.jpg?v=1754815043,7,Styling and Straightening Hair Brush DAFNI Muse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
